Feature	Gain	Cover	Frequency
Master_mlimitecompra_lag2	0.00053616100198697	0.0019528472823172	0.00143974660459759
ccomisiones_otras_delta2	0.00052813421925941	0.00116748658674179	0.00122378461390795
Visa_mconsumototal	0.000521746611203006	0.00041110299415883	0.00119978883716466
Visa_msaldototal_lag2	0.000520321995070752	0.000318597911714983	0.00110380573019149
Visa_mpagado_delta2	0.00051939621308466	0.000945463901736037	0.000743869079042089
Master_mpagospesos	0.000514219053682857	0.00153382649706829	0.00110380573019149
ccomisiones_mantenimiento_tend6	0.00051292636807958	0.00152912287282845	0.000791860632528675
mautoservicio_ratiomax6	0.000511907531436988	0.000282422945657109	0.00129577194413783
active_quarter_ratioavg6	0.0005113350462487	0.000720497731479868	0.00103181839996161
mautoservicio_avg6	0.000506576787209535	0.00104754487721652	0.00127177616739454
ccuenta_debitos_automaticos_avg6	0.000496293242811742	0.000511826310096747	0.000743869079042089
mpagomiscuentas_ratiomax6	0.000495735146245318	0.000615050950766002	0.000863847962758555
Visa_mconsumosdolares_lag2	0.000490240247497869	0.000576000524152952	0.00103181839996161
mpasivos_margen_min6	0.000488678221338888	0.00141514749594847	0.00117579306042137
ctransferencias_emitidas_lag1	0.000487486184404761	0.00045613675959098	0.000863847962758555
cpagomiscuentas_ratioavg6	0.000484722431985145	0.000795619669926776	0.0010558141767049
ctarjeta_visa_transacciones_lag1	0.000484504127642699	0.000795690528984321	0.000863847962758555
rf_005_001	0.000483532807982134	0.000117239145070505	0.000167970437203052
rf_013_006	0.00048089734589369	6.25586275441792e-05	0.000287949320919518
cproductos_lag2	0.000476323066931823	0.000543280645740972	0.00103181839996161
Visa_Fvencimiento_delta2	0.000473759417385602	0.000842338463747346	0.000431923981379277
ctarjeta_visa_debitos_automaticos_lag2	0.00046461944280828	0.000178020627451456	0.000671881748812209
ctarjeta_debito	0.000464096628159041	0.000958833588713628	0.00110380573019149
cmobile_app_trx_lag2	0.00045949713150687	0.000511121971064749	0.00098382684647502
Master_mlimitecompra_lag1	0.000457744378343969	0.000369001376527892	0.000935835292988434
cproductos_max6	0.000456169882067374	0.000902343330857603	0.00115179728367807
cmobile_app_trx_delta1	0.000455382633849072	0.00169158143406188	0.00110380573019149
mpayroll_min6	0.000453205267373097	0.00133570032062902	0.000575898641839036
cplazo_fijo	0.000451233158450618	0.00152905059658976	0.000335940874406105
mcomisiones_otras_delta1	0.000440126163547326	0.000574472802872282	0.000935835292988434
mautoservicio_lag1	0.000439689010432851	0.00145979011938297	0.00098382684647502
mttarjeta_visa_debitos_automaticos_lag1	0.000437208931267763	0.00105400438890232	0.000887843739501848
Master_mpagospesos_delta1	0.00043610840394618	0.00158972153884094	0.000719873302298795
mpagomiscuentas_tend6	0.000432498649235623	0.0026392277947703	0.00112780150693478
mpayroll_ratiomax6	0.000431468208602482	0.00103391159454486	0.000575898641839036
thomebanking_delta2	0.000428573019120703	0.00141544085244671	0.000743869079042089
ctarjeta_debito_tend6	0.000422864793901301	0.0027434671371436	0.000719873302298795
mcuenta_debitos_automaticos_min6	0.000415481915122854	0.000225622325129036	0.000575898641839036
mttarjeta_visa_debitos_automaticos_avg6	0.000413131658452194	0.000408445779500892	0.000839852186015261
mextraccion_autoservicio	0.000410407199447744	0.000949363984263314	0.000887843739501848
Visa_mpagado_delta1	0.000408587203190919	0.00112395503332959	0.000815856409271968
mcuenta_debitos_automaticos_max6	0.00040746158330583	0.00038389311606155	0.000551902865095743
cproductos_lag1	0.000405044931347315	0.000414609100326157	0.000791860632528675
internet_max6	0.000401081843676988	0.000589323444152563	0.000407928204635984
Visa_fultimo_cierre_delta2	0.000400742927340605	0.000624561653469692	0.00052790708835245
ccajas_consultas	0.000395661190723983	0.00101818796967562	0.000287949320919518
ctarjeta_debito_max6	0.000394493555115801	0.000528298206613657	0.000671881748812209
cmobile_app_trx_delta2	0.000392833537712071	0.000849357761987753	0.000887843739501848
mcuenta_debitos_automaticos_tend6	0.000390282772385966	0.00073599602454611	0.000743869079042089
Master_mpagospesos_delta2	0.0003900895748478	0.00127015285803759	0.000671881748812209
cpayroll_trx_avg6	0.000387238211907513	0.0010725552901676	0.00052790708835245
mtarjeta_visa_consumo_lag1	0.000382823246082567	0.000348129132537437	0.00059989441858233
ctarjeta_debito_transacciones_lag2	0.000382096631879059	0.000323307204679423	0.000863847962758555
Visa_mconsumosdolares_delta2	0.000380692284848208	0.000770031047066125	0.000839852186015261
cpagomiscuentas_avg6	0.000378066710177036	0.000683221615667745	0.000767864855785382
ctarjeta_visa_transacciones_delta1	0.000377078731611242	0.00172142585191868	0.000791860632528675
ccajas_transacciones	0.000376828004466973	0.00103891140964523	0.000359936651149398
Master_mpagospesos_lag1	0.000372051354668473	0.00120285375954365	0.000695877525555502
matm_lag2	0.000371283639671587	0.00107279904532555	0.000815856409271968
mtarjeta_visa_consumo_lag2	0.000370777143509079	0.000237376425594601	0.000791860632528675
cpayroll_trx_max6	0.000369319664951113	0.000978669873282776	0.000407928204635984
mpayroll_lag2	0.000366297032864227	0.000374566646907477	0.00045591975812257
cproductos_min6	0.000364926440947596	0.000337975029591238	0.000695877525555502
Visa_msaldodolares	0.000363125463724247	0.00145718817478992	0.00059989441858233
rf_027_014	0.00036115318167236	0.000123779436081909	0.000215961990689639
mtarjeta_master_consumo_max6	0.000361033447966147	0.00111189623891658	0.00059989441858233
cpagomiscuentas_tend6	0.000356026661342235	0.000541023076167589	0.000671881748812209
mautoservicio_delta1	0.000354273216941773	0.00129691065534773	0.000839852186015261
mpayroll_tend6	0.000352860109274878	0.00090040179268087	0.000551902865095743
cpayroll_trx_min6	0.000352513780055685	0.000946447425454762	0.000263953544176225
ctarjeta_visa_debitos_automaticos_max6	0.000349123325261672	0.00057180991948974	0.000647885972068916
ctransferencias_recibidas_delta1	0.00034803696494991	0.00103481150457568	0.000815856409271968
Visa_status	0.0003471395158634	0.00200514268396656	0.00052790708835245
rf_025_003	0.000347029553248139	0.000116934451123062	0.000287949320919518
mpagomiscuentas_min6	0.000343474764724391	0.000466256850189557	0.000575898641839036
ctarjeta_debito_transacciones_tend6	0.000343469897419906	0.00116197091770249	0.00098382684647502
mplazo_fijo_dolares_tend6	0.000339672923736052	0.00141321446085864	0.000575898641839036
tcallcenter_delta1	0.000334946606112553	0.00139644070475659	0.000335940874406105
ctransferencias_emitidas_lag2	0.000331366528374613	0.000255171969306453	0.00059989441858233
mextraccion_autoservicio_delta1	0.000330970449412068	0.00104237783474034	0.000767864855785382
tcuentas_avg6	0.000326427377745975	0.0015160522110737	0.000383932427892691
ctarjeta_debito_transacciones_delta2	0.000324417111070041	0.000724203660189471	0.000839852186015261
ccaja_seguridad_min6	0.000323179352291434	0.00152796787019047	0.000407928204635984
mcomisiones_mantenimiento_delta2	0.000320778830169398	0.00218568022514201	0.000815856409271968
ccomisiones_otras_delta1	0.000319637248616968	0.00120722292903187	0.000839852186015261
rf_032_005	0.000316400880035849	0.00125932984558817	0.000671881748812209
ccomisiones_mantenimiento	0.00031282654605002	0.00110822007101115	0.00045591975812257
mpayroll_sobre_edad_lag1	0.000312296411323014	0.000975095742420206	0.00052790708835245
active_quarter_tend6	0.000310758050129965	0.00206447864157359	0.000887843739501848
ccuenta_debitos_automaticos_tend6	0.000310021153127699	0.000977421336688833	0.00052790708835245
internet_lag1	0.000307734476711928	0.0018577402552803	0.000479915534865864
mextraccion_autoservicio_lag1	0.000300782309657937	0.000791441819893923	0.000623890195325623
Visa_mconsumototal_lag1	0.000299340103769873	0.000299046480557166	0.000623890195325623
mtarjeta_master_consumo_ratioavg6	0.000296728547300437	0.000639527086423196	0.000647885972068916
mpagomiscuentas_lag2	0.00029565883093309	0.000374232192155864	0.000575898641839036
ctransferencias_emitidas_delta1	0.000294494664233405	0.00125687387065366	0.00045591975812257
internet	0.000293998922975308	0.00131488051234114	0.000743869079042089
mextraccion_autoservicio_lag2	0.000291180009798309	0.000638291304459611	0.00059989441858233
mcuenta_debitos_automaticos_lag1	0.000290892005988463	0.000871827169135273	0.00052790708835245
Master_mpagado	0.000287049604076083	0.000610089399556701	0.000239957767432932
rf_030_004	0.000285959028655276	0.000165043499652665	0.000383932427892691
Visa_Fvencimiento_delta1	0.000285684814714757	6.22142525245105e-05	0.000239957767432932
ctarjeta_master_debitos_automaticos_ratiomax6	0.000284195323057231	0.00063865126847194	0.000383932427892691
ctarjeta_debito_min6	0.00028388213819907	0.000273640674064982	0.000575898641839036
Visa_mconsumototal_lag2	0.000283399266840311	0.000516425062931417	0.00045591975812257
rf_035_001	0.000283304898832445	0.000158578319242259	0.000239957767432932
mpayroll_sobre_edad_delta2	0.000283196890083355	0.000301087221414462	0.000263953544176225
ctarjeta_visa_debitos_automaticos_min6	0.000281221668831754	9.29699178613426e-05	0.000431923981379277
Visa_mconsumosdolares_delta1	0.000279486300773543	0.000543314658088594	0.000623890195325623
rf_022_005	0.000277538999599093	0.000309260105111702	0.000551902865095743
ccajas_otras_delta1	0.000276709600610359	0.000978567836239911	0.000167970437203052
Master_mconsumospesos_lag1	0.000276377280792424	0.000265215532122881	0.000479915534865864
mprestamos_prendarios_max6	0.000276269868875765	0.000650623614834743	0.000215961990689639
active_quarter	0.000276240064376217	0.000250165068300323	0.000359936651149398
Visa_mpagado_lag1	0.00027561084906527	0.000406844364800375	0.000479915534865864
Master_mconsumospesos	0.000272662770949574	0.000814003343816251	0.00052790708835245
thomebanking_delta1	0.000272646893606815	0.00252133816355153	0.000815856409271968
Master_fechaalta_delta1	0.000272262226304368	5.04842441385111e-05	0.000287949320919518
mtarjeta_master_consumo_ratiomax6	0.00026961783189055	0.000322524920684127	0.000407928204635984
ccallcenter_transacciones_delta1	0.000268091607917025	0.00140125061758274	0.000479915534865864
ctarjeta_debito_transacciones_delta1	0.000266386889284273	0.00103494471960386	0.000719873302298795
rf_039_001	0.000266222115530628	0.000669755560371893	0.000359936651149398
ctarjeta_debito_lag2	0.000263305401359219	0.000256573561464693	0.00059989441858233
Visa_mpagado_lag2	0.00025946093869486	0.000506039959457622	0.000503911311609157
cpayroll_trx_ratioavg6	0.000259009326154674	0.000866539666261265	0.000431923981379277
mttarjeta_master_debitos_automaticos_ratiomax6	0.000258359101382093	0.000664390112534585	0.000479915534865864
mextraccion_autoservicio_delta2	0.000255322780551374	0.00062874800658945	0.00052790708835245
mttarjeta_visa_debitos_automaticos_delta1	0.000255204410199244	0.000701972339475303	0.00052790708835245
thomebanking_lag2	0.000255003463519998	0.000301841161786741	0.00059989441858233
mpayroll_sobre_edad_lag2	0.00025398117196967	0.00102747334057632	0.000503911311609157
ctarjeta_debito_ratioavg6	0.000252528557676023	0.00182830965431956	0.00045591975812257
ctarjeta_debito_transacciones	0.000251561124626653	0.00044692508211013	0.000671881748812209
rf_034_015	0.000250869387518332	1.92935041883528e-05	0.000119978883716466
cpagomiscuentas_max6	0.000250684662120533	0.00060980454614537	0.000695877525555502
mpagomiscuentas_max6	0.000249551242771629	0.000343554471782332	0.000623890195325623
ccuenta_debitos_automaticos_lag2	0.000248290885165023	0.0001943876525632	0.000287949320919518
mcheques_emitidos_lag1	0.000247658229347122	0.00101732490635472	0.000191966213946345
mpagomiscuentas_delta1	0.000244587324237128	0.000634119123151361	0.000431923981379277
Visa_mconsumototal_delta1	0.0002430681338458	0.000334691420864603	0.00059989441858233
mtarjeta_master_consumo_avg6	0.000240468235929878	0.000990567109044581	0.00045591975812257
rf_016_002	0.000233027588252326	0.000107753951627532	0.000383932427892691
cextraccion_autoservicio_lag2	0.000232462150646997	0.000373247251255989	0.000407928204635984
Master_msaldopesos_lag1	0.000231266172538711	0.000786001261455617	0.000503911311609157
mautoservicio_lag2	0.000230279314753819	0.000215862198542788	0.00052790708835245
ctarjeta_master_transacciones_ratioavg6	0.000228727809166516	0.00051737457430252	0.000503911311609157
Master_mpagospesos_lag2	0.000227117646311833	0.00142226174532599	0.000503911311609157
Master_fultimo_cierre_delta1	0.000226889708805931	0.000107460595129295	0.00045591975812257
Visa_mconsumototal_delta2	0.000226647678054216	8.55523917175319e-05	0.000407928204635984
Master_mconsumospesos_delta1	0.000226402296080398	0.000561620387014769	0.000431923981379277
tmobile_app_delta1	0.000226325032041945	0.000963100721158988	0.000383932427892691
Master_msaldopesos_lag2	0.000224785895926787	0.000299271812360159	0.000431923981379277
mpagomiscuentas_avg6	0.000223641700152302	0.000416347981598311	0.000671881748812209
Visa_mpagado	0.000222080962703349	0.000500741119134407	0.000623890195325623
rf_025_001	0.000221515322046986	0.000339447480807024	0.00059989441858233
rf_039_002	0.000216754876489008	5.23364999027374e-05	0.000359936651149398
Master_mpagominimo_lag1	0.000216000656305417	0.000360817155381445	0.000359936651149398
cliente_antiguedad_max6	0.000213989863360886	0.000198240968112497	0.000383932427892691
ctarjeta_visa	0.000213965143137613	0.000627458371742131	0.000167970437203052
Visa_mpagosdolares	0.000213202816753539	0.000872684563731568	0.000431923981379277
Master_mpagominimo_delta2	0.000212704831613512	0.000962060510194228	0.000407928204635984
internet_lag2	0.000209430858669008	4.66791127483446e-05	0.000263953544176225
mautoservicio_delta2	0.000208964173629798	0.000362330704850606	0.000479915534865864
matm	0.000208833866549038	0.000860774573339404	0.000551902865095743
Master_mconsumospesos_delta2	0.000208197836307774	0.000449938009236943	0.00045591975812257
ccomisiones_mantenimiento_delta2	0.000207389948087914	0.00093466639854733	0.000335940874406105
rf_038_009	0.000207315736695339	0.000346145078926177	0.000335940874406105
rf_006_008	0.000206055988881869	0.000119897776909594	0.000191966213946345
rf_006_014	0.000204147472694957	0.000612328545775123	0.000287949320919518
thomebanking_lag1	0.000202724150233	0.000122485549691137	0.00052790708835245
rf_042_002	0.00020122239182891	0.00120133454134988	0.000431923981379277
ctarjeta_master_transacciones_max6	0.000200050245575624	0.000446040761071968	0.000335940874406105
Master_msaldopesos_delta1	0.000199264742412146	0.000333445718632962	0.000335940874406105
rf_010_005	0.000197912427648678	0.000546425370714819	0.000551902865095743
rf_031_013	0.000196898035807613	0.000356175887112247	0.000239957767432932
cseguro_accidentes_personales	0.000196482921810723	0.000530304935123332	0.000407928204635984
ctarjeta_visa_debitos_automaticos_lag1	0.000196467819870098	0.000260574263853683	0.000383932427892691
rf_009_010	0.000192499459273246	0.000273782392180072	0.000431923981379277
mpayroll_lag1	0.000192276125857525	8.75477827779992e-05	0.000215961990689639
Master_cconsumos	0.000192070814221091	0.000210264332996733	0.000407928204635984
rf_001_013	0.000189376493414321	1.21296534705532e-05	4.79915534865864e-05
Master_mpagominimo_lag2	0.000187263951900871	0.000168189641807663	0.000431923981379277
tmobile_app	0.000186638591039371	0.000152763624980116	0.000359936651149398
Master_Fvencimiento_delta1	0.000186487108407952	6.42337356645431e-05	0.000287949320919518
ctarjeta_debito_ratiomax6	0.00018575383632266	0.00212294161559167	0.000479915534865864
ccomisiones_mantenimiento_ratiomax6	0.000185598892303153	0.00108069983024182	0.000407928204635984
rf_026_014	0.000185498707659217	0.000149044941640154	0.000263953544176225
Master_mconsumosdolares	0.000183850017751012	0.000150249545618419	0.000143974660459759
ctarjeta_visa_debitos_automaticos	0.000182160567067907	0.00036709243351763	0.000647885972068916
cdescubierto_preacordado_avg6	0.00017817162247254	0.000385803476252963	0.000359936651149398
cpagomiscuentas_lag1	0.00017772749305898	0.000278664581244922	0.000335940874406105
ctarjeta_visa_transacciones_min6	0.000173432459351029	0.000450218611104821	0.000359936651149398
rf_025_011	0.000172185956417273	9.34120783804234e-05	0.000311945097662811
mpagomiscuentas_delta2	0.000171649819764129	0.000388104978442025	0.000383932427892691
cextraccion_autoservicio_delta1	0.000171371380153992	0.000195277642325965	0.000287949320919518
mprestamos_hipotecarios_avg6	0.000171000220385531	0.000874332745410064	0.000191966213946345
tcallcenter_delta2	0.000170372173858094	0.00125601080733276	0.000335940874406105
ctarjeta_debito_transacciones_lag1	0.000170337843512616	7.41639239888994e-05	0.000431923981379277
mtarjeta_master_consumo_tend6	0.000169937262225419	0.00148694189305307	0.000479915534865864
mpagomiscuentas_lag1	0.000169002811608282	0.000105774149559724	0.000431923981379277
Visa_msaldodolares_delta2	0.00016892001398914	0.000900019153770127	0.000431923981379277
Master_msaldototal_lag2	0.000167546807370429	0.000265824920017768	0.000287949320919518
rf_032_007	0.000167100627125429	0.000884141056155443	0.000383932427892691
Master_msaldototal_lag1	0.000166570158140261	0.000301977211177227	0.000335940874406105
rf_040_002	0.000165636472524693	0.000161234116719045	0.000215961990689639
cseguro_vivienda_lag2	0.000165322571947641	0.000252846375037826	0.000263953544176225
mpayroll_sobre_edad_delta1	0.000164662611126013	0.00121918393794547	0.000383932427892691
mprestamos_prendarios_avg6	0.000164489074976227	0.00053822272621341	0.000167970437203052
ctarjeta_master_debitos_automaticos_ratioavg6	0.000164462133352246	0.00133356604581576	0.000359936651149398
ctarjeta_master_transacciones_avg6	0.000164268033365041	0.00012401752251526	0.000167970437203052
rf_010_006	0.000163237302156111	0.000402037286336523	0.000431923981379277
ccuenta_debitos_automaticos_min6	0.000161441758348008	0.000278191242740521	0.000239957767432932
mcuenta_debitos_automaticos_delta2	0.000161193395732225	0.000423827863712761	0.00045591975812257
ctarjeta_master_transacciones_ratiomax6	0.000161127037406378	0.000193856209631613	0.000359936651149398
rf_001_015	0.0001605803478598	0.000171124623971176	0.00045591975812257
rf_026_002	0.000160020134378345	9.1348662624713e-05	0.000431923981379277
matm_delta2	0.00015804721893204	0.000542345306181378	0.000335940874406105
mautoservicio_min6	0.000157722675776681	0.000511372812128459	0.000287949320919518
rf_017_008	0.000157152060129982	0.000333355019039304	0.000407928204635984
matm_delta1	0.000156868501041657	0.000364480568656521	0.000335940874406105
Visa_mfinanciacion_limite_delta1	0.000156668339925097	0.00113203438307087	0.00045591975812257
mcuenta_debitos_automaticos_delta1	0.000156523712546186	0.000673733587862469	0.000335940874406105
mttarjeta_master_debitos_automaticos_max6	0.000155822212507357	0.000712341853956438	0.000263953544176225
ctarjeta_visa_tend6	0.00015488983904309	0.00286726924812392	0.000575898641839036
mpayroll_delta1	0.000153713401436616	0.000484053811082559	0.000239957767432932
rf_010_008	0.000153373302795987	0.00375804979797133	0.000671881748812209
cpagomiscuentas	0.000153344500110877	0.00102839309114325	0.000479915534865864
Visa_Finiciomora	0.00015250769975996	0.00330294191189591	0.000647885972068916
mtarjeta_visa_consumo_min6	0.000152108847526718	0.000336390621064532	0.00045591975812257
mprestamos_prendarios	0.000150878883491669	0.00324948583888396	0.000647885972068916
Master_cconsumos_lag1	0.000149611473741857	0.000225999295315176	0.000239957767432932
Visa_mpagosdolares_delta1	0.000148654591505808	0.000999064527225378	0.000359936651149398
rf_009_006	0.000147114303328048	0.00199506510880251	0.00045591975812257
rf_015_001	0.000146498430662126	0.00042752670651661	0.000335940874406105
rf_010_012	0.00014647033857563	0.000102877431287285	0.000263953544176225
cplazo_fijo_tend6	0.000146172032845987	0.00132218891553634	0.000335940874406105
cseguro_vivienda_avg6	0.000145105068228168	0.000110744203855931	0.000191966213946345
rf_026_005	0.000143460489263348	0.000228310717772294	0.000263953544176225
ctarjeta_debito_lag1	0.000143437339205396	0.000258434320315824	0.000263953544176225
cextraccion_autoservicio	0.000142959984626413	0.000284968203004125	0.000407928204635984
Master_msaldopesos_delta2	0.000142500817915741	0.000161759890926029	0.000191966213946345
tmobile_app_delta2	0.000141383591766759	0.000393950850689487	0.000239957767432932
rf_013_005	0.000140957932476848	6.80317811489551e-05	0.000383932427892691
ccajas_extracciones_lag2	0.000140737279046755	0.000972186269517408	0.000263953544176225
tcuentas_tend6	0.000139628263343922	0.0023650797698533	0.000503911311609157
active_quarter_min6	0.000138649260465858	3.62401563908151e-05	0.000119978883716466
rf_023_007	0.00013844996579638	0.000238738336680616	0.000311945097662811
rf_021_001	0.000137088796791781	0.000271677878170985	0.000383932427892691
Master_mlimitecompra_delta2	0.000133996576443537	0.0004296368892503	0.000287949320919518
Visa_mpagosdolares_delta2	0.000132823407654687	0.00124964766396522	0.000287949320919518
Visa_mlimitecompra_delta1	0.000132671138340521	0.000174386974980548	0.000359936651149398
rf_017_003	0.000132388756116145	0.000155427925543808	0.000287949320919518
Master_mfinanciacion_limite_delta2	0.000131814606517415	0.000200338396215829	0.000167970437203052
rf_007_000	0.000131578036222416	5.10411963308148e-05	0.000167970437203052
catm_trx_delta1	0.000130362755465242	0.000281328881808614	0.000287949320919518
rf_022_012	0.000130259817711705	8.81019006080011e-05	0.000263953544176225
rf_034_005	0.000128936809180709	0.000686389015540006	0.000311945097662811
rf_035_014	0.000127721779317169	0.000133753557021943	0.000191966213946345
rf_022_001	0.000127508868547805	0.000130920611901294	0.000335940874406105
mtarjeta_visa_descuentos_ratioavg6	0.00012727891365228	0.000314947253070264	0.000167970437203052
ctarjeta_master_transacciones_tend6	0.000126894967028994	0.000603200481982176	0.000263953544176225
rf_032_009	0.000125721436700498	0.000222008513194241	0.000239957767432932
minversion1_pesos	0.000125412317343253	0.00138254099202856	0.000239957767432932
rf_012_014	0.000125353012040661	0.00169327071399375	0.00045591975812257
Master_mpagado_lag2	0.000124416169213533	0.00122749428821435	0.000311945097662811
tcuentas_ratioavg6	0.000124344116578263	0.00118361410823903	0.000239957767432932
rf_013_011	0.000124337867278682	0.000289090782972093	0.000119978883716466
ccaja_ahorro_avg6	0.000124302162778535	0.000108862187287535	0.000191966213946345
cforex_sell_lag1	0.000124289139030837	0.000945699153807087	0.000215961990689639
rf_031_003	0.000123999977718093	0.000507605944629366	0.000335940874406105
rf_038_013	0.000123613881217985	0.000196592786434001	0.000263953544176225
rf_035_013	0.000123613039892268	3.70082685746029e-05	0.000263953544176225
rf_040_007	0.000122692382344633	0.000934876141357664	0.000431923981379277
rf_006_009	0.000122024852791727	4.74897403666594e-06	4.79915534865864e-05
cseguro_vida_avg6	0.00012133538172654	0.000393929592972224	0.000287949320919518
Visa_msaldodolares_delta1	0.000121039425164549	0.000267750869201841	0.000191966213946345
mtarjeta_master_consumo_lag2	0.000119990487526298	0.000393477512185086	0.000215961990689639
ccaja_ahorro_ratioavg6	0.000119521782697334	0.00128586514545762	0.000239957767432932
mplazo_fijo_dolares_avg6	0.000119203446359247	0.000253622990308519	0.000191966213946345
rf_006_002	0.000118548837028413	0.000349652602274655	0.000383932427892691
Master_msaldototal_delta2	0.000118538703837786	0.000222654747799052	0.000239957767432932
rf_044_013	0.000118212137452486	8.09125406294853e-05	0.000143974660459759
rf_005_008	0.000117927475584237	0.000363396425076083	0.000143974660459759
cprestamos_hipotecarios_avg6	0.000117917384715909	0.00279692321015555	0.000503911311609157
cplazo_fijo_ratioavg6	0.000117254169717452	0.00035207031331809	0.000191966213946345
internet_delta2	0.000117188615115279	8.03485025314271e-05	0.000287949320919518
cpagomiscuentas_min6	0.000116753345383145	0.000397826841137199	0.000215961990689639
rf_016_010	0.000116469281787406	0.000316749907494209	0.000335940874406105
cdescubierto_preacordado_lag2	0.000116167407143832	0.000170145351795905	0.000191966213946345
Visa_Finiciomora_lag1	0.000115651471748404	0.000941959212749862	0.000239957767432932
rf_002_001	0.000115485682419574	0.000279204527263415	0.000239957767432932
rf_033_005	0.000114439237796791	0.000733419589213774	0.000239957767432932
rf_012_010	0.000112947060953354	0.000638773146050917	0.000311945097662811
mcomisiones_mantenimiento_delta1	0.000112062492086743	0.00087834195088596	0.000287949320919518
rf_019_001	0.00011205667209049	7.43722496180817e-05	0.000287949320919518
Visa_msaldodolares_lag1	0.000111994966017442	0.000249456477724873	0.000215961990689639
rf_017_002	0.000111938032363723	0.00011412843244428	0.000263953544176225
rf_011_002	0.000111931066865224	0.000301108479131726	0.000263953544176225
rf_018_013	0.00011000434088881	0.00262536067720874	0.00052790708835245
ctarjeta_master	0.000110002828646636	1.27390413654402e-05	4.79915534865864e-05
rf_014_004	0.000109735079057384	0.00123748258096589	0.000287949320919518
ccaja_ahorro_min6	0.000109709310297135	0.000125195200051658	0.000119978883716466
rf_017_014	0.000109662510954104	3.91666354674236e-05	7.19873302298795e-05
rf_037_001	0.000108869274250394	0.00012404870050058	0.000311945097662811
Master_fultimo_cierre_delta2	0.000108275227890493	5.95471175985167e-05	0.000287949320919518
internet_ratiomax6	0.000107100943921045	7.99970416060039e-05	0.000311945097662811
rf_038_004	0.000106371462681744	7.67545311327447e-05	0.000263953544176225
cseguro_accidentes_personales_min6	0.000105138945147941	7.26191965344184e-05	0.000119978883716466
rf_040_011	0.000104328754562974	0.000112905405111053	0.000143974660459759
Master_msaldototal_delta1	0.000103925007183734	5.85522564305849e-05	0.000215961990689639
rf_039_007	0.000103154629322151	0.000344625860732412	0.000311945097662811
rf_029_003	0.000102748761187671	0.000234595916176535	0.000311945097662811
rf_033_001	0.000102479407351246	4.01940918018261e-05	0.000167970437203052
ccheques_emitidos	0.000102124894567367	0.000915561379452047	0.000167970437203052
rf_036_001	0.000101946097731721	0.000162275744864957	0.000263953544176225
rf_015_013	0.000101896782571983	0.000236944185343577	0.000215961990689639
rf_039_015	0.000101646217756535	6.22666882270938e-05	0.000167970437203052
rf_001_000	0.000101363053249651	0.00106840294939546	0.000215961990689639
ccuenta_debitos_automaticos	0.000100471629770567	0.000246772336625068	0.000215961990689639
matm_other_lag2	9.99410308583382e-05	0.000990059758192559	0.000263953544176225
rf_014_013	9.97506485131469e-05	0.0021451828565739	0.000407928204635984
rf_046_002	9.97004173036319e-05	0.000333261485083345	0.000287949320919518
cpayroll_trx_delta2	9.90590747737031e-05	0.000312352394382966	0.000143974660459759
rf_024_009	9.85422014073074e-05	7.39215860120955e-05	0.000167970437203052
matm_other_lag1	9.84931299408117e-05	0.000584322211871037	0.000263953544176225
rf_032_002	9.78981164883599e-05	4.04250923294228e-05	0.000215961990689639
rf_006_005	9.77584464988286e-05	5.56087711801656e-05	0.000167970437203052
Master_mconsumospesos_lag2	9.73998548533076e-05	0.000540765149198125	0.000287949320919518
cseguro_accidentes_personales_avg6	9.66815867033155e-05	0.000238155875227596	0.000191966213946345
rf_031_014	9.64244109686364e-05	0.00141881657794815	0.000359936651149398
Visa_mfinanciacion_limite_delta2	9.6253910023781e-05	0.0007354277349046	0.000215961990689639
rf_009_003	9.61400759981508e-05	8.32296318112068e-05	0.000239957767432932
rf_002_011	9.57262131892487e-05	0.000222606563639921	0.000263953544176225
rf_016_014	9.55314259647004e-05	0.000115063772003874	0.000215961990689639
mcaja_ahorro_adicional_ratiomax6	9.55270122848654e-05	0.00219253796473122	0.00052790708835245
Master_mfinanciacion_limite_delta1	9.53074729953141e-05	0.000512381845107899	0.000335940874406105
active_quarter_lag1	9.46844660217216e-05	2.79113827669757e-05	0.000119978883716466
rf_025_004	9.43504862735871e-05	0.000186567646972534	0.000167970437203052
rf_043_013	9.43276231112251e-05	0.000516442069105228	0.000263953544176225
cprestamos_prendarios_max6	9.42735172911675e-05	0.000711614840026027	0.000167970437203052
rf_018_010	9.4224555270619e-05	0.000463684666400673	0.000167970437203052
rf_030_006	9.38369838103631e-05	0.000291519831464736	0.000239957767432932
Master_cconsumos_lag2	9.3488838172468e-05	0.000122800163906637	0.000191966213946345
mplazo_fijo_dolares_ratioavg6	9.33150677699535e-05	0.000766591548412891	0.000215961990689639
Master_mpagominimo_delta1	9.27710238071341e-05	0.00105170855543786	0.000287949320919518
ctarjeta_master_avg6	9.25330729571165e-05	4.2322697890478e-05	7.19873302298795e-05
Master_cconsumos_delta2	9.24385469406648e-05	0.00060501872539878	0.000239957767432932
rf_006_003	9.23968882769735e-05	2.54681624628241e-05	7.19873302298795e-05
rf_012_002	9.21513827764436e-05	0.000786504360764187	0.000215961990689639
rf_007_007	9.20963954684868e-05	0.000150674699963689	0.000143974660459759
rf_007_014	9.19370040873143e-05	0.00054178126808332	0.000311945097662811
rf_023_004	9.03662000113498e-05	0.000197454432573748	0.000215961990689639
